full_text,status
"Forum OPD Diskominfo Sulsel, Amson Bicara Integrasi Sp4nLapor https://t.co/gXDViRoSr9",Netral
@LAPOR1708 untuk apa lapor kalau gak di verifikasi udah berminggu2? payan nih. tracking ID  #5943588 #lapor1708 #SP4NLAPOR!,Negatif
SP4N-LAPOR! pun diyakini memiliki nilai strategis untuk meningkatkan partisipasi masyarakat dalam meningkatkan kualitas pelayanan publik di Indonesia.  --- Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik. #lapor1708 #SP4NLAPOR!,Positif
Banyak laporan tidak selesai meski sudah ditindaklanjuti.,Negatif
Berikut tahapan &amp  jadwal Kompetisi Pengelolaan Pengaduan Pelayanan Publik Ke-4. ? Pantau terus kanal resmi SP4N-LAPOR! dan @kemenpanrb untuk mendapatkan informasi selengkapnya yaa! __ #KemenPANRB #SP4NLAPOR #LAPOR1708 #PelayananPublik,Netral
Jangan lupa bagi para instansi baik IP maupun UPP untuk segera mendaftarkan diri melalui link https://t.co/ClGK5wdJL5 ?Nantikan informasi selengkapnya di kanal resmi SP4N-LAPOR! dan @kemenpanrb yaa! __ #KemenPANRB #SP4NLAPOR #LAPOR1708 #PelayananPublik,Netral
"Halo, #SahabatLAPOR!  Kompetisi Pengelolaan Pengaduan Pelayanan Publik ke-4 telah diluncurkan pada pada hari ini Kamis, 17 Februari 2022 dengan partisipan lebih dari 1,000 peserta melalui media teleconference zoom meeting dan live YouTube di channel Kementerian PANRB. #SP4NLAPOR https://t.co/lCIRnVOQ3t",Netral
#kotatangerang #tangerangkota #sp4nlapor #tangerangliveroom #banten  #indonesia,Netral
.. hub fungsi koordinasi pengelolaan pengaduan untuk instansi Kementerian dan Lembaga.  Untuk selengkapnya yuk simak infografik berikut atau kunjungi link berikut https://t.co/mHJBjL410h  #OmbudsmanRI #AwasiTegurLaporkan #PelayananPublik #SP4NLAPOR,Netral
Peluncuran kompetisi pengelolaan pengaduan pelayanan publik ke-4 akan digelar pada Kamis (17/02).  Yuk saksikan acara ini LIVE di kanal Youtube Kementerian PANRB. __ #KemenPANRB #SP4NLAPOR #LAPOR1708 #PelayananPublik https://t.co/fwOtUpDxLi,Netral
Aplikasi terasa lambat meskipun sinyal stabil.,Negatif
Adanya perjanjian kerja sama ini diharapkan dapat mewujudkan pengelolaan SP4N-LAPOR yang efektif dan efisien untuk mendorong percepatan pelaksanaan reformasi birokrasi serta peningkatan kualitas pelayanan publik Indonesia.  __ #KemenPANRB #SP4NLAPOR #LAPOR1708 #PelayananPublik https://t.co/7n9IsZRhiM,Netral
"#RekanASN, beberapa waktu lalu, Kementerian PANRB, @kemendagri, @kemkominfo, @KSPgoid, dan @OmbudsmanRI137 didukung oleh @PolhukamRI menandatangani perjanjian kerja sama untuk memperkuat pengelolaan SP4N-LAPOR!. __ #KemenPANRB #SP4NLAPOR #LAPOR1708 #PelayananPublik https://t.co/Lf56zLiQYr",Netral
"Ciptakan efisiensi pengaduan masyarakat, pemerintah buka Hotline SP4N-LAPOR!  https://t.co/JzfPF82q4m  #kementerianpanrb #kemendagri #kominfo #ksp #ombudsmanri #sp4nlapor #Lensaindonesiacom",Netral
______ #PelaporDIY #JogjaIstimewa #KominfoDIY #ELapor #SP4NLapor #PemdaDIY,Netral
Sumonggo buka dan adukan permasalah Sedulur seputar DIY melalui E-Lapor DIY.   Berani Lapor untuk pelayanan publik yang lebih baik.  ___ #LaporDIY #ELapos #SP4NLapor #Aduan #PemdaDIY,Positif
"Perkuat layanan SP4NLAPOR, Maulana Studi Digital ke Menpan?B https://t.co/HENAuS7I9K",Netral
Via @diskominfo_karanganyar #sp4nlapor #aduanmasyarakat  #layananpublik  #pelayananpublik #layananaduan  #Kabupatenkaranganyar https://t.co/l64DRjgbE0,Netral
"Melalui SP4NLAPOR, Maulana Permudah Akses Masyarakat Menyampaikan?engaduan https://t.co/83D6oxf74i",Netral
"#UNDP team in West Sumatra! What brought a successful partnership for creating changes? Through #SP4NLAPOR, UNDP, @KoicaIndonesia, @KemPANRB met @SumBarPemProv to share progress &amp  renew commitment to strengthen Indonesia's e-governance provision @LAPOR1708 https://t.co/T9USBu4PJe",Netral
Saya merasa aplikasi ini belum siap digunakan secara nasional.,Negatif
"Kedepannya, adanya SP4N-LAPOR diharapkan dapat meningkatkan partisipasi masyarakat untuk pengawasan program dan kinerja pemerintah dalam penyelenggaraan pembangunan dan pelayanan publik.  #KominfoDIY #LaporDIY #SP4NLAPOR #JogjaIstimewa",Netral
#SP4NLapor #KominfoDIY #LaporPemdaDIY #JogjaIstimewa #KeterbukaanInformasiPublik,Netral
ariefwismansyah sachrudin_srd hermansuwarman_ humas_kota_tangerang tangerangtv  #kotatangerang #tangerangkota #sp4nlapor #tangerangliveroom #banten #indonesia,Netral
"Kemenpan RB bersama United Nations Development Programme dan Korea International Cooperation Agency, menyelenggarakan Pelatihan Teknis Operator sistem pengelolaan pengaduan pelayanan publik nasional (SP4N-LAPOR!) di Pemkab Tangerang.  #SP4NLAPOR #PilotProject #ProvinsiBanten https://t.co/fQ8rXApzj3",Netral
ariefwismansyah sachrudin_srd hermansuwarman_ humas_kota_tangerang tangerangtv lapor1708  #kotatangerang #tangerangkota #sp4nlapor #tangerangliveroom #banten #indonesia,Netral
Saya bisa melapor kapan saja tanpa harus ke kantor pemerintah.,Positif
"Ada tiga platform pengaduan yang bisa digunakan. Yaitu SP4N LAPOR!, Laporgub! dan Lapor Bupati. Untuk Cilacap sendiri aduan masyarakat difokuskan pada Lapor Bupati. #IniKebumen #LaporBupati #SP4NLapor  https://t.co/fTO63Tlafu",Netral
yuk warga kota simak gimana cara melapor whistle blowing system (WBS) ?? Yuk simak infografis cara melapornya! #WBS #Sp4nlapor #whistleblowingsystem #denpasarkota #pengaduan #PRoDenpasar #denpasarMaju https://t.co/kLsPgPuiiX,Netral
"Pemerintah Kabupaten Deli Serdang Gelar Rapat Koordinasi SP4N-Lapor, yang bertempat di Aula Cendana lantai II Kantor Bupati Deli Serdang, Rabu (13/10/2021). Info Selengkapnya https://t.co/8so0ozwHwv  #Sp4nLapor #LayananPengaduan #DeliSerdangGoDigital https://t.co/YoOqz6zPVa",Netral
"Tak Puas Pelayanan Publik, Masyarakat Kapuas bisa Adukan melalui Aplikasi ?p4nLAPOR? https://t.co/Tvbi8NE4zV. #newsKapuas",Positif
"#SP4NLAPOR! demonstrates how new #technology is reshaping the way gov't functions with an emphasis on civic participation, writes Deputy Resident Rep @SophieKemkhadze with Diah Natalisa from @kempanrb in @jakpost op-ed.   @koicaindonesia https://t.co/LaVyjVocFM",Positif
Oleh Badan Penanggulangan Bencana Daerah Kabupaten Tangerang.  #SP4NLAPOR #BPBD #PasarKemis #PengaduanMasyarakat,Netral
"Tahukah kamu, SohIB? #SP4NLAPOR merupakan #Aplikasi pengaduan #LayananPublik 1 pintu yg terintegrasi secara nasional sejak 2015  Guna meningkatkan pengembangan implementasinya, @kemkominfo berkomitmen memberi dukungan teknis melalui pemanfaatan TI  #IndonesiaBaik #KominfoNewsroom https://t.co/Y9ntH1Wdno",Netral
"Nah Warganet, yuk kita pahami perbedaan kolom Tindak Lanjut dan Komentar pada infografis berikut. .  Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik. #pemkabbekasi #prokopimkabbekasi #kabupatenbekasi #bekasiBERANI #sp4nlapor https://t.co/yLfaHJAomM",Netral
Sampaikan aspirasi anda melalui aplikasi SP4N LAPOR.  Guna meningkatkam kualitas pelayanan kepada masyarakat.  #investeam  #sp4nlapor https://t.co/hCkr9M1qBm,Positif
Sampaikan aspirasi anda melalui aplikasi SP4N LAPOR.  Guna meningkatkam kualitas pelayanan kepada masyarakat.  #investeam  #sp4nlapor https://t.co/nYJu7PnHrA,Positif
Laporan saya diselesaikan tepat waktu berkat aplikasi ini.,Positif
Kegiatan Rapat Sosialisasi SP4N-Lapor melalui Cisco Webex Meetings  #WarOnDrugs #sp4nlapor #bersihnarkoba #bersihcovid19 #indonesiabersinar #desabersinar #subbagumum #bnnkbengkuluselatan #cegahnarkoba #humasbnnkbs https://t.co/8BUUjtQQxG,Netral
https://t.co/tgcOhcQE36  #TangerangSemakinGemilang #Sp4nLapor,Netral
https://t.co/CKBfEKIvl6  #TangerangSemakinGemilang #Sp4nLapor,Netral
https://t.co/IMMlwaiOeS  #TangerangSemakinGemilang #Sp4nLapor,Netral
https://t.co/Rk3N58Fa2B  #TangerangSemakinGemilang  #Sp4nLapor,Netral
Selinting mengenai penghargaan Pengelola SP4N-LAPOR! terbaik Kedua Nasional.  #TangerangSemakinGemilang #Sp4nLapor https://t.co/kRxsVN1Aze,Netral
Pelaporan lewat SP4N LAPOR! sangat praktis.,Positif
??#HappeningNow!  Join us to learn about the Citizen Satisfaction Survey of  #SP4NLAPOR! supported by #UNDP in partnership with @koicaindonesia  &amp  @kempanrb    ??https://t.co/8XU2q11FfP  @Norimasa_UN  @SophieKemkhadze https://t.co/Eq7s2zMkuq,Netral
Diskominfo Kabupaten Tangerang Libatkan Kelompok Penyandang Disabilitas dalam Forum Konsultasi Publik SP4N-LAPOR!  Selengkapnya: https://t.co/K1erJ9I6GQ  #SP4NLAPOR #Disabilitas #PelayananPublik https://t.co/xboGO46YcD,Netral
Selamat Sore #sobatkominfo ??  Ada yang mau Lapor Pelayanan Publik tapi bingung lapor kemana. ????  Berdasarkan Surat Edaran Wali Kota Bekasi ada 3 kanal untuk melakukan pengaduan pelayanan publik.  Yuk langsung simak infografisnya ??  #pengaduanpublik #SP4NLAPOR https://t.co/pKiPaX8dJU,Netral
"Bisa menyampaikan aspirasi tanpa harus keluar rumah, luar biasa!",Positif
"Scan untuk Android dan iOS, Nikmati kemudahannya!  Lapor! untuk Pelayanan Publik yang lebih baik!  #LAPOR #Pengaduan #SP4NLAPOR #PelayananPublik #lapor1708 #kanallapor #meLAPORyangbaik #caramembuatLAPORan https://t.co/toUzSNQjbY",Positif
"Simak Infografisnya, Unduh Aplikasinya, Lapor dan Sampaikan Aspirasinya! Untuk Pelayanan Publik yang Lebih Baik! @LAPOR1708   #LAPOR #Pengaduan #SP4NLAPOR #PelayananPublik #lapor1708 #kanallapor #meLAPORyangbaik #caramembuatLAPORan https://t.co/wbtZxGjpVK",Positif
@LAPOR1708 berdasarkan Peraturan Presiden Nomor 76 Tahun 2013 dan Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Nomor 3 Tahun 2015.  #kotatangerang #tangerangkotya #sp4nlapor,Netral
How can youth help improve Indonesia's public service delivery? Youth influencers at our recent #SDGTalks event encouraged the audience to share their concerns via the @koicaindonesia  supported #SP4NLAPOR! system.  https://t.co/rHkzD8LcRT @Norimasa_UN @SophieKemkhadze @kempanrb,Netral
Admin: A"   #bekasi2xtambahbaik #diskominfosantik #kabupatenbekasi #sekdakabupatenbekasi #SP4NLAPOR",Netral
Through the #SP4NLAPOR! system we aim to promote behavioral change and also increase awareness of #socialjustice through citizen action Song Joo Kim @koicaindonesia https://t.co/EgVOzD7lD8,Netral
@LAPOR1708 Tahun 2013 dan Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Nomor 3 Tahun 2015.  #kotatangerang #tangerangkotya #sp4nlapor,Netral
KemenPAN-RB menetapkan pemkab Tangerang sebagai daerah percontohan Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional ?Layanan Aspirasi dan Pengaduan Online Rakyat (SP4N-LAPOR!)?#SP4NLAPOR https://t.co/3ZZPBgpBZy,Netral
Pemkab Tangerang ttp berkomitmen utk mjd daerah percontohan pelaksanaan proyek penguatan kapasitas e-governance mll peningkatan kapasitas SP4N-LAPOR. Akses: https://t.co/VBP6IxUb15 utk pengaduan yg jd kewenangan PemkabTangerang.  #SP4NLapor #LAPOR #PengaduanPelayananPublik https://t.co/2ZHUk6n5GM,Netral
SP4N LAPOR! membantu saya mengatasi masalah layanan publik.,Positif
Aplikasi ini bentuk inovasi nyata dari pemerintah digital.,Positif
Ayo berani LAPOR! untuk pelayanan publik yang lebih baik! . . #BPOMRI #PelayananPublik #PelayananBPOM #LAPOR! #SP4NLAPOR! #SahaabatBPOM #HaloBPOM1500533l,Positif
Ayo LAPOR! untuk pelayanan publik yang lebih baik! . #BPOMRI #PelayananPublik #PelayananBPOM #LAPOR! #SP4NLAPOR! #SeputarBPOM #HaloBPOM1500533,Positif
"Pemprov Kalsel melalui SP4N LAPOR Kalsel menggelar webinar nasional ?eran Milenial dalam Pengawasan dan Peningkatan Pelayanan Publik melalui LAPOR!?dengan menghadirkan narasumber dari Kementerian PANRB dan Ombudsman RI, Banjarbaru, Rabu (16/9/2020). #sp4nlapor #laporpaman https://t.co/8BaLGLsHDZ",Netral
@LAPOR1708 berdasarkan Peraturan Presiden Nomor 76 Tahun 2013 dan Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Nomor 3 Tahun 2015.  #kotatangerang #tangerangkotya #sp4nlapor (6),Netral
"Sobat Kominfo Pangandaran, yuk sampaikan aspirasi dan pengaduan Kamu melalui Lapor!  https://t.co/XvHSRuM4qW #pelayananpublik #aduanmasyarakat #sp4nlapor  #PangandaranHebat https://t.co/6bA8Dlv2AZ",Positif
"Selamat sore #sobatkominfo,  . .  Yuk!! Salurkan Aspirasi ataupun Pengaduan Anda melalui Aplikasi SP4N LAPOR ?? .  Bisa melalui SMS atau Website seperti yg terdapat pada infografis di bawah ya ?? . .  #75TahunJabar #KotaBekasi  #SP4NLAPOR  #Diskominfostandi https://t.co/CLeKEzCrY1",Positif
untuk lebih jelasnya monggo disimak video berikut. __ Yuk Laporkan aspirasi kamu lewat SP4N Lapor!  __ #SP4NLapor #JogjaElingLanWaspada #JogjaBisa #kominfodiy #jogjaistimewa,Positif
Berita selengkapnya dapat diakses melalui https://t.co/PqOpDez4UP  #KumhamPasti #DitjenPP #SP4NLAPOR #Pengaduan #PelayananPublik,Netral
SP4N LAPOR! meningkatkan kepedulian masyarakat terhadap layanan.,Positif
Pemerintah bentuk Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional - Layanan Aspirasi dan Pengaduan Online Rakyat.  Layanan apa ini? Bgmn mekanismenya?  Kami obrolin di #RuangPubliKKBR  bersama @UNDPIndonesia &amp  @kempanrb https://t.co/ueRya2DSoL  #PodcastIndonesia #SP4NLAPOR https://t.co/3aFpEfKhwn,Netral
"Halo #SahabatLAPOR!  Yuk kita dengarkan informasi update mengenai pengelolaan SP4N-LAPOR! melalui jaringan radio KBR. Silakan akses https://t.co/FcoSrdBnw1 Pada hari Kamis, 2 Juli 2020 pukul 09.00 ?10.00 WIB  Sampai jumpa di acara ini, Sahabat.   #lapor1708 #SP4NLAPOR https://t.co/Y7541RMBFJ",Netral
Halo #SahabatLAPOR!  Berikut ini adalah Data Pengelolaan SP4N-LAPOR! bulan Mei 2020 yang dapat #SahabatLAPOR simak melalui infografis ya. __ Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik.  #lapor1708 #SP4NLAPOR https://t.co/YE8b2NIlHy,Netral
Sejumlah Tempat Hiburan di Kabupaten Tangerang Ditertibkan Satpol PP _ Selengkapnya:  https://t.co/O0zIY5e3nR _ #SatpolPP #SatpolPPKabTangerang #PenertibanTempatHiburan #PSBB #SP4NLapor #BersamaLawanCorona https://t.co/XsO3NRLzJg,Netral
Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik. _ #LAPOR #Bansos #Pengaduan #SP4NLAPOR #PelayananPublik #Covid19 #Corona #BilaKeluarPakaiMasker #JagaJarak #BersamaLawanCorona #TangerangTanggapBencana #lapor1708 #meLAPORyangbaik https://t.co/HvvACnlXE7,Netral
Penting mengetahui cara melapor yang baik dan benar agar dapat terverifikasi dan ditindaklanjuti instansi yang berwenang.   Ayo lapor untuk pelayanan publik yang lebih baik.   #LAPOR #SP4NLAPOR #CaraMelapor #PemkotPontianak https://t.co/gQ732qUFD6,Netral
Selamat malam #SahabatLAPOR!  Berikut ini adalah Data Pengelolaan SP4N-LAPOR! bulan April 2020 yang dapat #SahabatLAPOR simak melalui infografis ya. __ Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik.  #lapor1708 #SP4NLAPOR https://t.co/rKyqoyKIgI,Netral
"Mau Lapor Masalah Bansos/Covid-19 atau pelayanan publik lainnya? Bisa ke https://t.co/RnO4VBxAM8! Namun terkait Bansos, Kemensos juga menyediakan kanal Nomor pengaduan. Silakan digunakan dg bijak. #LAPOR #Bansos #Pengaduan #SP4NLAPOR #PelayananPublik #Corona #BersamaLawanCorona https://t.co/I9ULEG3H0o",Netral
"Anda dapat menyampaikan laporan melalui SMS 1708, website di https://t.co/VZbOh0SiZn atau aplikasi mobile LAPOR!.  Ayo sampaikan pengaduan dan aspirasi Anda mengenai pelayanan publik di kanal LAPOR!   #YokLAPOR #SP4NLAPOR #LAPOR1708 #PelayananPublik https://t.co/Yv6zhrGOhU",Positif
LAPOR! telah ditetapkan sebagai Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional (SP4N) berdasarkan Peraturan Presiden Nomor 76 Tahun 2013 dan Peraturan Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi Nomor 3 Tahun 2015.  @LAPOR1708   #YokLAPOR #SP4NLAPOR,Netral
"Lembaga pengelola SP4N-LAPOR! yaitu @kempanrb  sebagai Pembina Pelayanan Publik, @KSPgoid sebagai Pengawas Program Prioritas Nasional dan @OmbudsmanRI137 sebagai Pengawas Pelayanan Publik.   @LAPOR1708   #YokLAPOR #SP4NLAPOR #LAPOR1708 #PelayananPublik",Netral
"Halo, Warga Kota Pontianak. Saat ini Kota Pontianak juga membuka layanan pengaduan dan aspirasi SP4N-LAPOR adalah layanan penyampaian semua aspirasi dan pengaduan masyarakat Indonesia melalui beberapa kanal pengaduan.  @LAPOR1708   #YokLAPOR #SP4NLAPOR #LAPOR1708 #PelayananPublik https://t.co/jDdeewAdZE",Netral
"Kegiatan Lapor Berbagi Kabupaten Tanah Bumbu,Jum'at,08 Mei 2020  #laporberbagi #sp4nlapor  #bankkalselbatulicin https://t.co/l6nOQ08k6g",Netral
Untuk tata cara dan tahapan penyampaian laporan #SobatMigran bisa ikuti langkah-langkah pada infografis ini ya..  Berani LAPOR! Untuk pelayanan publik yang lebih baik"  #BP2MI  #SP4NLAPOR https://t.co/UjfKAP57hT",Positif
"Jika #SobatMigran ingin mengajukan aduan, kritik dan memberikan saran terhadap pelayanan serta kinerja BP2MI, yuk sampaikan melalui https://t.co/NBbk2z57qU, sms ke 1708, atau melalui aplikasi android/iOS SP4N LAPOR!  #BP2MI  #SP4NLAPOR",Netral
Apa itu SP4N LAPOR! Sistem Pengelolaan Pengaduan Pelayanan Publik Nasional (SP4N) Layanan Aspirasi dan Pengaduan Online Rakyat (LAPOR!)  #BP2MI  #SP4NLAPOR,Netral
"Hi #SobatMigran   Sudah tau belum.. kalau #SobatMigran bisa mengajukan aduan, kritik dan juga memberikan saran terhadap pelayanan serta kinerja BP2MI lewat SP4N LAPOR!  #BP2MI #SP4NLAPOR https://t.co/C17oRyEgKC",Netral
"Mari berkontribusi mengawasi pembangunan dan pelayanan publik di Indonesia melalui https://t.co/iyzjrI5n4l, SMS ke 1708, atau Aplikasi LAPOR! versi iOS/Android. __ Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik.  #lapor1708 #SP4NLAPOR #KemenPANRB #Ngulik #PelayananPublik",Positif
?Penyusunan SOP Pengelolaan Pengaduan dan rencana aksi 2020 ?Menjaga kualitas tindak lanjut ?Memanfaatkan data pengaduan sebagai dasar perbaikan pelayanan ?Sosialisasi kepada masyarakat  (3/4)  #lapor1708 #SP4NLAPOR #KemenPANRB #Ngulik #PelayananPublik,Netral
#SahabatLAPOR! mari berkontribusi mengawasi pelayanan publik di Indonesia dengan menggunakan kanal SP4N-LAPOR ya. (4/4) __ Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik.  #lapor1708 #SP4NLAPOR #KemenPANRB #Ngulik #PelayananPublik,Positif
"Selamat Sore #SahabatLAPOR! Pada Senin, 27 April 2020, Kedeputian Bidang Pelayanan Publik #KementerianPANRB mengadakan #Ngulik dengan tema ?indak Lanjut Pemantauan #SP4NLAPOR! Tahun 2019 di Lingkungan Kementerian/Lembaga ?melalui media video conference (1/4)  #lapor1708 https://t.co/clCC0fQ2jJ",Netral
Dari kegiatan #Ngulik ini diharapkan pengelola pengaduan bisa saling berdiskusi dan membagikan pengalaman pengelolaan yang baik sehingga aduan masyarakat bisa diselesaikan secara cepat dan sesuai substansi aduan.  #lapor1708 #SP4NLAPOR #KemenPANRB #PelayananPublik,Netral
"??Menginformasikan kepada warga Kota Bekasi, khususnya Kecamatan Bantargebang, Mari gunakan Hak Anda untuk meLAPOR! dengan cara yang mudah dan menjangkau seluruh daerah di Kota Bekasi.  #sp4nlapor?https://t.co/sqkqkoTeZN",Netral
"Selamat Malam #sobatkominfo,  . .  Yuk!! Salurkan Aspirasi ataupun Pengaduan Anda melalui Aplikasi SP4N LAPOR .  Bisa melalui SMS atau Website seperti yg terdapat pd infografis di bawah ya ?? . .  #dirumahaja  #sp4nlapor #Diskominfostandi https://t.co/HiCzMu3cq9",Netral
Selamat Malam #AbangMpok  Yuk !! Salurkan Aspirasi ataupun Pengaduan Anda melalui Aplikasi SP4N LAPOR  Bisa melalui SMS atau Website seperti yg terdapat pd infografis di bawah ya ??  #dirumahaja  #sp4nlapor #DiskominfostandiKotaBekasi #HumasKotaabekasi https://t.co/PJVXJ2tRxt,Netral
Layanan publik terasa lebih profesional lewat aplikasi ini.,Positif
Selamat sore #SahabatLAPOR!  Berikut ini adalah Data Pengelolaan SP4N-LAPOR! Periode Januari 2019 hingga Februari 2020 yang dapat #SahabatLAPOR simak melalui infografis di bawah ya! (1/2) __ Berani LAPOR! untuk Pelayanan Publik yang Lebih Baik.  #lapor1708 #SP4NLAPOR https://t.co/kmcBdaHja1,Netral
Gong Xi Fa Chai Xin Nian Kuai Le ??  Selamat Tahun Baru Imlek 2020 untuk masyarakat tionghoa di Kalimantan Selatan ~ ------ #laporpaman #sp4nlapor #lapor1708 #lapor! #pengaduanpublik #imlek2020 https://t.co/cgYp1Bn3Mp,Netral
LAPOR! PAMAN  berhasil meraih Penghargaan Anggakara Birawa sebagai Top 10 Instansi Pemerintah Kategori Pengelola dengan Aspek Keberlanjutan Inisiatif Terbaik pada Kompetisi Pengelolaan Pengaduan Pelayanan Publik Nasional 2019. #laporpaman #lapor1708 #sp4nlapor #Top10 https://t.co/q1aBi9EboJ,Netral
#lapor #sp4nlapor #tugasnegara #diskominfolangkat #pemkablangkat #langkatcommandcenter #commandcenter #lcc #smartcity #smartregency #gerakanmenuju100smartcity  #ikp #informasidankomunikasipublik https://t.co/WGSyQNzrb3,Netral
